trajectory_id,time_step,S,I,R
0,0,80,3,0
0,1,78,4,1
0,2,75,7,1
0,3,69,12,2
0,4,64,15,4
0,5,58,20,5
0,6,51,25,7
0,7,43,30,10
0,8,35,37,11
0,9,29,37,17
0,10,22,41,20
0,11,15,45,23
0,12,12,43,28
0,13,9,40,34
0,14,7,39,37
0,15,6,36,41
0,16,5,34,44
0,17,4,32,47
0,18,3,31,49
0,19,3,28,52
0,20,3,23,57
0,21,3,21,59
0,22,2,20,61
0,23,2,17,64
0,24,2,16,65
0,25,2,14,67
0,26,2,13,68
0,27,2,11,70
0,28,1,11,71
0,29,1,9,73
0,30,0,9,74
0,31,0,7,76
0,32,0,6,77
0,33,0,4,79
0,34,0,3,80
0,35,0,3,80
0,36,0,3,80
0,37,0,3,80
0,38,0,3,80
0,39,0,3,80
0,40,0,3,80
0,41,0,3,80
0,42,0,3,80
0,43,0,3,80
0,44,0,3,80
0,45,0,3,80
0,46,0,2,81
0,47,0,2,81
0,48,0,1,82
0,49,0,0,83
0,50,0,0,83
0,51,0,0,83
0,52,0,0,83
0,53,0,0,83
0,54,0,0,83
0,55,0,0,83
0,56,0,0,83
0,57,0,0,83
0,58,0,0,83
0,59,0,0,83
0,60,0,0,83
1,0,55,1,0
1,1,55,1,0
1,2,55,1,0
1,3,55,1,0
1,4,54,1,1
1,5,54,0,2
1,6,54,0,2
1,7,54,0,2
1,8,54,0,2
1,9,54,0,2
1,10,54,0,2
1,11,54,0,2
1,12,54,0,2
1,13,54,0,2
1,14,54,0,2
1,15,54,0,2
1,16,54,0,2
1,17,54,0,2
1,18,54,0,2
1,19,54,0,2
1,20,54,0,2
1,21,54,0,2
1,22,54,0,2
1,23,54,0,2
1,24,54,0,2
1,25,54,0,2
1,26,54,0,2
1,27,54,0,2
1,28,54,0,2
1,29,54,0,2
1,30,54,0,2
1,31,54,0,2
1,32,54,0,2
1,33,54,0,2
1,34,54,0,2
1,35,54,0,2
1,36,54,0,2
1,37,54,0,2
1,38,54,0,2
1,39,54,0,2
1,40,54,0,2
1,41,54,0,2
1,42,54,0,2
1,43,54,0,2
1,44,54,0,2
1,45,54,0,2
1,46,54,0,2
1,47,54,0,2
1,48,54,0,2
1,49,54,0,2
1,50,54,0,2
1,51,54,0,2
1,52,54,0,2
1,53,54,0,2
1,54,54,0,2
1,55,54,0,2
1,56,54,0,2
1,57,54,0,2
1,58,54,0,2
1,59,54,0,2
1,60,54,0,2
2,0,95,3,0
2,1,94,4,0
2,2,94,4,0
2,3,94,4,0
2,4,92,6,0
2,5,91,6,1
2,6,90,7,1
2,7,83,14,1
2,8,74,21,3
2,9,70,22,6
2,10,62,27,9
2,11,52,35,11
2,12,41,42,15
2,13,33,45,20
2,14,19,56,23
2,15,15,51,32
2,16,11,52,35
2,17,8,49,41
2,18,3,49,46
2,19,3,42,53
2,20,3,39,56
2,21,3,38,57
2,22,2,38,58
2,23,2,33,63
2,24,2,31,65
2,25,2,27,69
2,26,2,20,76
2,27,2,19,77
2,28,2,19,77
2,29,2,18,78
2,30,2,15,81
2,31,2,14,82
2,32,2,13,83
2,33,1,14,83
2,34,1,13,84
2,35,1,12,85
2,36,1,11,86
2,37,1,11,86
2,38,1,10,87
2,39,0,9,89
2,40,0,9,89
2,41,0,8,90
2,42,0,8,90
2,43,0,6,92
2,44,0,6,92
2,45,0,5,93
2,46,0,4,94
2,47,0,4,94
2,48,0,3,95
2,49,0,2,96
2,50,0,2,96
2,51,0,1,97
2,52,0,1,97
2,53,0,1,97
2,54,0,1,97
2,55,0,1,97
2,56,0,1,97
2,57,0,1,97
2,58,0,0,98
2,59,0,0,98
2,60,0,0,98
3,0,100,1,0
3,1,100,1,0
3,2,100,1,0
3,3,100,1,0
3,4,100,1,0
3,5,98,3,0
3,6,95,6,0
3,7,95,5,1
3,8,92,7,2
3,9,89,10,2
3,10,84,14,3
3,11,76,20,5
3,12,69,24,8
3,13,64,28,9
3,14,56,34,11
3,15,46,43,12
3,16,36,46,19
3,17,30,47,24
3,18,24,52,25
3,19,16,53,32
3,20,14,51,36
3,21,12,52,37
3,22,9,48,44
3,23,9,46,46
3,24,7,42,52
3,25,6,37,58
3,26,5,35,61
3,27,4,33,64
3,28,4,27,70
3,29,3,26,72
3,30,3,24,74
3,31,2,24,75
3,32,2,24,75
3,33,2,20,79
3,34,2,17,82
3,35,2,16,83
3,36,1,15,85
3,37,1,14,86
3,38,1,14,86
3,39,1,14,86
3,40,1,12,88
3,41,1,10,90
3,42,1,9,91
3,43,1,8,92
3,44,1,7,93
3,45,1,7,93
3,46,1,6,94
3,47,1,6,94
3,48,1,6,94
3,49,1,4,96
3,50,1,4,96
3,51,1,2,98
3,52,1,2,98
3,53,1,2,98
3,54,1,2,98
3,55,1,2,98
3,56,1,1,99
3,57,1,1,99
3,58,1,1,99
3,59,1,0,100
3,60,1,0,100
4,0,94,2,0
4,1,93,3,0
4,2,92,4,0
4,3,92,4,0
4,4,88,7,1
4,5,83,11,2
4,6,81,13,2
4,7,77,17,2
4,8,70,22,4
4,9,61,28,7
4,10,54,30,12
4,11,47,36,13
4,12,37,44,15
4,13,31,45,20
4,14,27,45,24
4,15,18,47,31
4,16,16,41,39
4,17,13,38,45
4,18,11,37,48
4,19,9,34,53
4,20,6,33,57
4,21,4,30,62
4,22,3,29,64
4,23,3,25,68
4,24,3,23,70
4,25,3,21,72
4,26,3,17,76
4,27,2,15,79
4,28,2,10,84
4,29,2,8,86
4,30,2,8,86
4,31,2,8,86
4,32,2,8,86
4,33,2,8,86
4,34,2,7,87
4,35,2,6,88
4,36,2,5,89
4,37,2,5,89
4,38,2,5,89
4,39,2,4,90
4,40,2,4,90
4,41,2,3,91
4,42,2,2,92
4,43,2,1,93
4,44,2,1,93
4,45,2,1,93
4,46,2,0,94
4,47,2,0,94
4,48,2,0,94
4,49,2,0,94
4,50,2,0,94
4,51,2,0,94
4,52,2,0,94
4,53,2,0,94
4,54,2,0,94
4,55,2,0,94
4,56,2,0,94
4,57,2,0,94
4,58,2,0,94
4,59,2,0,94
4,60,2,0,94
5,0,93,3,0
5,1,91,5,0
5,2,90,5,1
5,3,89,6,1
5,4,85,10,1
5,5,84,7,5
5,6,79,11,6
5,7,72,15,9
5,8,69,18,9
5,9,60,25,11
5,10,54,27,15
5,11,48,32,16
5,12,39,38,19
5,13,35,36,25
5,14,29,38,29
5,15,23,38,35
5,16,20,39,37
5,17,15,37,44
5,18,9,38,49
5,19,9,38,49
5,20,6,36,54
5,21,6,34,56
5,22,5,28,63
5,23,4,26,66
5,24,4,22,70
5,25,4,18,74
5,26,4,15,77
5,27,4,14,78
5,28,4,13,79
5,29,4,13,79
5,30,4,10,82
5,31,3,11,82
5,32,3,10,83
5,33,3,10,83
5,34,3,9,84
5,35,3,9,84
5,36,3,8,85
5,37,3,8,85
5,38,3,7,86
5,39,3,7,86
5,40,3,6,87
5,41,3,6,87
5,42,3,6,87
5,43,3,5,88
5,44,3,5,88
5,45,3,3,90
5,46,3,3,90
5,47,3,2,91
5,48,3,2,91
5,49,3,1,92
5,50,3,1,92
5,51,3,0,93
5,52,3,0,93
5,53,3,0,93
5,54,3,0,93
5,55,3,0,93
5,56,3,0,93
5,57,3,0,93
5,58,3,0,93
5,59,3,0,93
5,60,3,0,93
6,0,77,4,0
6,1,75,5,1
6,2,71,7,3
6,3,70,5,6
6,4,69,4,8
6,5,67,6,8
6,6,66,7,8
6,7,63,8,10
6,8,61,8,12
6,9,55,13,13
6,10,54,12,15
6,11,48,18,15
6,12,43,21,17
6,13,38,25,18
6,14,34,27,20
6,15,30,29,22
6,16,23,35,23
6,17,23,34,24
6,18,19,35,27
6,19,12,38,31
6,20,12,34,35
6,21,10,35,36
6,22,7,36,38
6,23,7,32,42
6,24,7,28,46
6,25,6,27,48
6,26,5,27,49
6,27,5,24,52
6,28,2,24,55
6,29,2,22,57
6,30,2,19,60
6,31,2,19,60
6,32,2,19,60
6,33,2,17,62
6,34,2,17,62
6,35,1,17,63
6,36,1,16,64
6,37,1,15,65
6,38,1,11,69
6,39,1,10,70
6,40,1,9,71
6,41,1,8,72
6,42,1,6,74
6,43,1,6,74
6,44,1,5,75
6,45,1,5,75
6,46,1,4,76
6,47,1,4,76
6,48,1,4,76
6,49,1,4,76
6,50,1,4,76
6,51,1,4,76
6,52,1,4,76
6,53,1,4,76
6,54,1,4,76
6,55,1,4,76
6,56,1,4,76
6,57,1,3,77
6,58,1,3,77
6,59,1,3,77
6,60,1,3,77
7,0,87,1,0
7,1,87,1,0
7,2,85,3,0
7,3,83,4,1
7,4,82,5,1
7,5,80,6,2
7,6,76,10,2
7,7,73,12,3
7,8,67,18,3
7,9,60,20,8
7,10,54,26,8
7,11,50,25,13
7,12,46,28,14
7,13,41,29,18
7,14,34,35,19
7,15,28,38,22
7,16,20,42,26
7,17,14,44,30
7,18,13,40,35
7,19,10,35,43
7,20,8,31,49
7,21,7,32,49
7,22,6,30,52
7,23,4,23,61
7,24,3,22,63
7,25,2,19,67
7,26,2,17,69
7,27,2,16,70
7,28,2,14,72
7,29,2,14,72
7,30,2,13,73
7,31,1,13,74
7,32,1,12,75
7,33,1,11,76
7,34,1,11,76
7,35,1,9,78
7,36,1,6,81
7,37,1,6,81
7,38,1,4,83
7,39,1,4,83
7,40,1,4,83
7,41,1,4,83
7,42,1,4,83
7,43,1,3,84
7,44,1,3,84
7,45,1,2,85
7,46,1,2,85
7,47,1,2,85
7,48,1,2,85
7,49,1,2,85
7,50,1,2,85
7,51,1,1,86
7,52,1,1,86
7,53,1,1,86
7,54,1,1,86
7,55,1,1,86
7,56,1,1,86
7,57,1,0,87
7,58,1,0,87
7,59,1,0,87
7,60,1,0,87
8,0,89,5,0
8,1,87,7,0
8,2,84,10,0
8,3,81,11,2
8,4,74,15,5
8,5,69,17,8
8,6,58,26,10
8,7,52,27,15
8,8,43,31,20
8,9,40,31,23
8,10,33,35,26
8,11,25,40,29
8,12,17,45,32
8,13,9,48,37
8,14,7,41,46
8,15,6,37,51
8,16,4,35,55
8,17,4,32,58
8,18,2,29,63
8,19,1,27,66
8,20,1,26,67
8,21,1,23,70
8,22,1,20,73
8,23,1,17,76
8,24,1,16,77
8,25,1,15,78
8,26,1,14,79
8,27,1,13,80
8,28,1,13,80
8,29,1,11,82
8,30,1,10,83
8,31,1,9,84
8,32,0,7,87
8,33,0,6,88
8,34,0,4,90
8,35,0,4,90
8,36,0,3,91
8,37,0,3,91
8,38,0,3,91
8,39,0,3,91
8,40,0,3,91
8,41,0,2,92
8,42,0,2,92
8,43,0,2,92
8,44,0,2,92
8,45,0,2,92
8,46,0,1,93
8,47,0,1,93
8,48,0,0,94
8,49,0,0,94
8,50,0,0,94
8,51,0,0,94
8,52,0,0,94
8,53,0,0,94
8,54,0,0,94
8,55,0,0,94
8,56,0,0,94
8,57,0,0,94
8,58,0,0,94
8,59,0,0,94
8,60,0,0,94
9,0,59,3,0
9,1,58,4,0
9,2,57,5,0
9,3,54,7,1
9,4,51,10,1
9,5,48,12,2
9,6,43,16,3
9,7,39,16,7
9,8,35,17,10
9,9,29,20,13
9,10,26,22,14
9,11,20,27,15
9,12,14,32,16
9,13,10,33,19
9,14,9,26,27
9,15,9,24,29
9,16,7,23,32
9,17,7,22,33
9,18,7,19,36
9,19,7,18,37
9,20,6,18,38
9,21,6,14,42
9,22,3,16,43
9,23,3,12,47
9,24,3,12,47
9,25,3,12,47
9,26,3,11,48
9,27,3,11,48
9,28,3,10,49
9,29,2,11,49
9,30,2,9,51
9,31,1,10,51
9,32,1,9,52
9,33,1,9,52
9,34,1,9,52
9,35,1,9,52
9,36,1,8,53
9,37,1,7,54
9,38,1,7,54
9,39,1,6,55
9,40,0,6,56
9,41,0,5,57
9,42,0,5,57
9,43,0,5,57
9,44,0,5,57
9,45,0,5,57
9,46,0,4,58
9,47,0,4,58
9,48,0,4,58
9,49,0,4,58
9,50,0,4,58
9,51,0,4,58
9,52,0,4,58
9,53,0,4,58
9,54,0,3,59
9,55,0,3,59
9,56,0,2,60
9,57,0,2,60
9,58,0,2,60
9,59,0,1,61
9,60,0,1,61
10,0,50,5,0
10,1,47,7,1
10,2,44,9,2
10,3,42,9,4
10,4,40,9,6
10,5,35,14,6
10,6,34,15,6
10,7,34,14,7
10,8,28,18,9
10,9,23,20,12
10,10,18,21,16
10,11,15,24,16
10,12,12,26,17
10,13,11,26,18
10,14,10,26,19
10,15,7,27,21
10,16,6,28,21
10,17,6,26,23
10,18,6,25,24
10,19,5,22,28
10,20,5,18,32
10,21,5,15,35
10,22,5,13,37
10,23,5,12,38
10,24,5,10,40
10,25,3,10,42
10,26,3,10,42
10,27,2,11,42
10,28,2,9,44
10,29,2,8,45
10,30,2,6,47
10,31,2,6,47
10,32,2,4,49
10,33,2,4,49
10,34,2,4,49
10,35,2,4,49
10,36,2,4,49
10,37,2,4,49
10,38,2,4,49
10,39,2,2,51
10,40,2,2,51
10,41,2,2,51
10,42,2,2,51
10,43,2,2,51
10,44,2,2,51
10,45,2,1,52
10,46,2,1,52
10,47,2,1,52
10,48,2,1,52
10,49,2,1,52
10,50,2,1,52
10,51,2,1,52
10,52,2,1,52
10,53,2,1,52
10,54,1,2,52
10,55,1,2,52
10,56,1,2,52
10,57,1,1,53
10,58,1,1,53
10,59,1,1,53
10,60,1,1,53
11,0,54,5,0
11,1,50,9,0
11,2,42,16,1
11,3,35,22,2
11,4,29,27,3
11,5,23,32,4
11,6,16,38,5
11,7,12,40,7
11,8,9,39,11
11,9,4,41,14
11,10,4,36,19
11,11,2,35,22
11,12,1,33,25
11,13,1,27,31
11,14,1,26,32
11,15,1,24,34
11,16,1,21,37
11,17,1,17,41
11,18,1,14,44
11,19,1,14,44
11,20,1,11,47
11,21,1,11,47
11,22,1,10,48
11,23,1,9,49
11,24,1,8,50
11,25,1,7,51
11,26,1,6,52
11,27,1,5,53
11,28,1,4,54
11,29,1,3,55
11,30,1,2,56
11,31,1,2,56
11,32,1,2,56
11,33,1,1,57
11,34,1,1,57
11,35,1,1,57
11,36,1,1,57
11,37,1,1,57
11,38,1,1,57
11,39,1,1,57
11,40,1,1,57
11,41,1,1,57
11,42,1,1,57
11,43,1,1,57
11,44,1,1,57
11,45,1,1,57
11,46,1,1,57
11,47,1,1,57
11,48,1,1,57
11,49,1,1,57
11,50,1,0,58
11,51,1,0,58
11,52,1,0,58
11,53,1,0,58
11,54,1,0,58
11,55,1,0,58
11,56,1,0,58
11,57,1,0,58
11,58,1,0,58
11,59,1,0,58
11,60,1,0,58
12,0,56,3,0
12,1,54,3,2
12,2,50,7,2
12,3,44,13,2
12,4,44,12,3
12,5,38,15,6
12,6,34,18,7
12,7,28,24,7
12,8,23,27,9
12,9,20,28,11
12,10,18,29,12
12,11,15,28,16
12,12,12,29,18
12,13,12,26,21
12,14,11,26,22
12,15,8,26,25
12,16,6,24,29
12,17,6,19,34
12,18,6,18,35
12,19,6,15,38
12,20,5,13,41
12,21,4,13,42
12,22,2,14,43
12,23,2,11,46
12,24,2,11,46
12,25,2,9,48
12,26,2,8,49
12,27,2,8,49
12,28,2,7,50
12,29,2,7,50
12,30,2,7,50
12,31,1,7,51
12,32,1,6,52
12,33,1,5,53
12,34,1,4,54
12,35,1,4,54
12,36,1,3,55
12,37,1,3,55
12,38,1,2,56
12,39,0,3,56
12,40,0,2,57
12,41,0,2,57
12,42,0,2,57
12,43,0,2,57
12,44,0,2,57
12,45,0,2,57
12,46,0,2,57
12,47,0,2,57
12,48,0,2,57
12,49,0,2,57
12,50,0,2,57
12,51,0,1,58
12,52,0,1,58
12,53,0,1,58
12,54,0,1,58
12,55,0,1,58
12,56,0,1,58
12,57,0,1,58
12,58,0,0,59
12,59,0,0,59
12,60,0,0,59
13,0,59,5,0
13,1,59,5,0
13,2,55,9,0
13,3,50,12,2
13,4,47,14,3
13,5,42,18,4
13,6,31,28,5
13,7,27,25,12
13,8,25,27,12
13,9,20,26,18
13,10,16,27,21
13,11,10,31,23
13,12,8,33,23
13,13,6,31,27
13,14,5,26,33
13,15,4,24,36
13,16,4,23,37
13,17,2,21,41
13,18,2,20,42
13,19,2,18,44
13,20,0,20,44
13,21,0,17,47
13,22,0,15,49
13,23,0,13,51
13,24,0,12,52
13,25,0,10,54
13,26,0,8,56
13,27,0,8,56
13,28,0,7,57
13,29,0,6,58
13,30,0,5,59
13,31,0,4,60
13,32,0,4,60
13,33,0,4,60
13,34,0,3,61
13,35,0,3,61
13,36,0,2,62
13,37,0,2,62
13,38,0,1,63
13,39,0,1,63
13,40,0,1,63
13,41,0,1,63
13,42,0,1,63
13,43,0,0,64
13,44,0,0,64
13,45,0,0,64
13,46,0,0,64
13,47,0,0,64
13,48,0,0,64
13,49,0,0,64
13,50,0,0,64
13,51,0,0,64
13,52,0,0,64
13,53,0,0,64
13,54,0,0,64
13,55,0,0,64
13,56,0,0,64
13,57,0,0,64
13,58,0,0,64
13,59,0,0,64
13,60,0,0,64
14,0,98,4,0
14,1,95,6,1
14,2,92,9,1
14,3,84,15,3
14,4,75,23,4
14,5,66,30,6
14,6,57,36,9
14,7,48,42,12
14,8,38,49,15
14,9,26,57,19
14,10,19,55,28
14,11,16,52,34
14,12,14,50,38
14,13,12,46,44
14,14,8,45,49
14,15,5,45,52
14,16,5,40,57
14,17,4,39,59
14,18,2,39,61
14,19,2,34,66
14,20,1,32,69
14,21,1,28,73
14,22,1,27,74
14,23,0,26,76
14,24,0,23,79
14,25,0,22,80
14,26,0,21,81
14,27,0,19,83
14,28,0,17,85
14,29,0,17,85
14,30,0,16,86
14,31,0,14,88
14,32,0,14,88
14,33,0,12,90
14,34,0,9,93
14,35,0,9,93
14,36,0,9,93
14,37,0,8,94
14,38,0,6,96
14,39,0,6,96
14,40,0,5,97
14,41,0,5,97
14,42,0,4,98
14,43,0,4,98
14,44,0,4,98
14,45,0,4,98
14,46,0,4,98
14,47,0,3,99
14,48,0,3,99
14,49,0,2,100
14,50,0,2,100
14,51,0,1,101
14,52,0,1,101
14,53,0,1,101
14,54,0,1,101
14,55,0,1,101
14,56,0,1,101
14,57,0,0,102
14,58,0,0,102
14,59,0,0,102
14,60,0,0,102
15,0,86,3,0
15,1,84,5,0
15,2,82,5,2
15,3,80,6,3
15,4,79,6,4
15,5,79,4,6
15,6,77,6,6
15,7,73,10,6
15,8,70,11,8
15,9,67,14,8
15,10,59,20,10
15,11,54,22,13
15,12,52,23,14
15,13,41,33,15
15,14,34,36,19
15,15,29,36,24
15,16,23,37,29
15,17,17,38,34
15,18,16,36,37
15,19,13,32,44
15,20,12,33,44
15,21,11,32,46
15,22,8,33,48
15,23,8,31,50
15,24,8,28,53
15,25,7,25,57
15,26,7,23,59
15,27,7,22,60
15,28,5,21,63
15,29,5,17,67
15,30,5,15,69
15,31,5,12,72
15,32,5,10,74
15,33,5,10,74
15,34,5,8,76
15,35,5,7,77
15,36,5,7,77
15,37,5,6,78
15,38,5,6,78
15,39,4,6,79
15,40,4,4,81
15,41,4,4,81
15,42,3,5,81
15,43,3,5,81
15,44,3,5,81
15,45,3,4,82
15,46,3,4,82
15,47,3,4,82
15,48,3,4,82
15,49,3,4,82
15,50,3,4,82
15,51,3,4,82
15,52,3,4,82
15,53,3,4,82
15,54,3,4,82
15,55,3,4,82
15,56,3,3,83
15,57,3,3,83
15,58,3,3,83
15,59,3,3,83
15,60,3,2,84
16,0,88,5,0
16,1,87,6,0
16,2,85,6,2
16,3,82,9,2
16,4,79,10,4
16,5,75,12,6
16,6,72,15,6
16,7,68,16,9
16,8,63,20,10
16,9,56,24,13
16,10,53,24,16
16,11,49,26,18
16,12,37,36,20
16,13,29,42,22
16,14,21,48,24
16,15,16,46,31
16,16,15,43,35
16,17,14,40,39
16,18,14,31,48
16,19,12,30,51
16,20,11,28,54
16,21,9,27,57
16,22,5,27,61
16,23,4,27,62
16,24,4,23,66
16,25,3,22,68
16,26,3,18,72
16,27,3,14,76
16,28,3,12,78
16,29,3,12,78
16,30,3,7,83
16,31,3,5,85
16,32,3,5,85
16,33,3,5,85
16,34,3,2,88
16,35,3,1,89
16,36,3,1,89
16,37,3,1,89
16,38,3,1,89
16,39,3,1,89
16,40,3,1,89
16,41,3,1,89
16,42,3,1,89
16,43,3,1,89
16,44,3,1,89
16,45,3,1,89
16,46,3,1,89
16,47,2,2,89
16,48,2,2,89
16,49,2,1,90
16,50,2,1,90
16,51,2,1,90
16,52,2,1,90
16,53,2,1,90
16,54,2,1,90
16,55,2,1,90
16,56,2,0,91
16,57,2,0,91
16,58,2,0,91
16,59,2,0,91
16,60,2,0,91
17,0,59,1,0
17,1,59,1,0
17,2,58,2,0
17,3,57,3,0
17,4,54,6,0
17,5,51,8,1
17,6,49,8,3
17,7,49,7,4
17,8,45,11,4
17,9,40,14,6
17,10,34,19,7
17,11,25,23,12
17,12,17,29,14
17,13,13,31,16
17,14,6,36,18
17,15,5,35,20
17,16,2,34,24
17,17,1,26,33
17,18,1,23,36
17,19,1,22,37
17,20,1,20,39
17,21,1,19,40
17,22,1,16,43
17,23,1,15,44
17,24,0,13,47
17,25,0,12,48
17,26,0,10,50
17,27,0,7,53
17,28,0,6,54
17,29,0,6,54
17,30,0,4,56
17,31,0,3,57
17,32,0,2,58
17,33,0,1,59
17,34,0,1,59
17,35,0,1,59
17,36,0,1,59
17,37,0,1,59
17,38,0,1,59
17,39,0,1,59
17,40,0,1,59
17,41,0,1,59
17,42,0,1,59
17,43,0,1,59
17,44,0,1,59
17,45,0,1,59
17,46,0,1,59
17,47,0,1,59
17,48,0,1,59
17,49,0,1,59
17,50,0,1,59
17,51,0,1,59
17,52,0,1,59
17,53,0,1,59
17,54,0,1,59
17,55,0,1,59
17,56,0,1,59
17,57,0,1,59
17,58,0,1,59
17,59,0,1,59
17,60,0,1,59
18,0,66,4,0
18,1,65,4,1
18,2,63,5,2
18,3,61,7,2
18,4,58,9,3
18,5,56,11,3
18,6,50,15,5
18,7,47,16,7
18,8,43,19,8
18,9,37,24,9
18,10,31,28,11
18,11,29,26,15
18,12,27,25,18
18,13,18,33,19
18,14,15,30,25
18,15,11,32,27
18,16,9,32,29
18,17,7,33,30
18,18,6,28,36
18,19,5,27,38
18,20,4,25,41
18,21,4,23,43
18,22,4,19,47
18,23,4,17,49
18,24,4,17,49
18,25,4,15,51
18,26,4,13,53
18,27,4,13,53
18,28,4,12,54
18,29,4,11,55
18,30,4,10,56
18,31,3,10,57
18,32,3,9,58
18,33,2,9,59
18,34,2,9,59
18,35,1,10,59
18,36,1,9,60
18,37,1,9,60
18,38,1,7,62
18,39,1,7,62
18,40,1,7,62
18,41,1,6,63
18,42,1,5,64
18,43,1,5,64
18,44,1,4,65
18,45,0,5,65
18,46,0,4,66
18,47,0,4,66
18,48,0,4,66
18,49,0,4,66
18,50,0,4,66
18,51,0,4,66
18,52,0,4,66
18,53,0,4,66
18,54,0,4,66
18,55,0,4,66
18,56,0,4,66
18,57,0,4,66
18,58,0,4,66
18,59,0,3,67
18,60,0,3,67
19,0,89,3,0
19,1,88,4,0
19,2,88,2,2
19,3,85,5,2
19,4,84,5,3
19,5,83,4,5
19,6,83,4,5
19,7,79,8,5
19,8,76,10,6
19,9,72,14,6
19,10,66,19,7
19,11,62,20,10
19,12,50,31,11
19,13,40,40,12
19,14,32,44,16
19,15,26,45,21
19,16,20,46,26
19,17,17,45,30
19,18,9,46,37
19,19,8,41,43
19,20,5,39,48
19,21,3,36,53
19,22,3,33,56
19,23,3,28,61
19,24,1,26,65
19,25,1,24,67
19,26,1,21,70
19,27,1,21,70
19,28,1,17,74
19,29,1,15,76
19,30,1,14,77
19,31,1,14,77
19,32,1,14,77
19,33,1,12,79
19,34,1,12,79
19,35,1,12,79
19,36,1,11,80
19,37,1,11,80
19,38,1,11,80
19,39,1,10,81
19,40,0,10,82
19,41,0,8,84
19,42,0,6,86
19,43,0,6,86
19,44,0,5,87
19,45,0,4,88
19,46,0,3,89
19,47,0,2,90
19,48,0,2,90
19,49,0,2,90
19,50,0,2,90
19,51,0,2,90
19,52,0,2,90
19,53,0,2,90
19,54,0,2,90
19,55,0,2,90
19,56,0,2,90
19,57,0,2,90
19,58,0,2,90
19,59,0,2,90
19,60,0,2,90
20,0,67,2,0
20,1,66,3,0
20,2,66,3,0
20,3,64,5,0
20,4,62,7,0
20,5,60,9,0
20,6,57,7,5
20,7,54,10,5
20,8,51,12,6
20,9,48,13,8
20,10,42,17,10
20,11,37,22,10
20,12,34,24,11
20,13,30,26,13
20,14,26,28,15
20,15,24,28,17
20,16,20,29,20
20,17,15,32,22
20,18,12,29,28
20,19,10,30,29
20,20,8,28,33
20,21,6,27,36
20,22,5,25,39
20,23,4,24,41
20,24,4,22,43
20,25,3,23,43
20,26,3,22,44
20,27,3,19,47
20,28,2,17,50
20,29,2,16,51
20,30,2,13,54
20,31,2,12,55
20,32,1,13,55
20,33,1,10,58
20,34,1,8,60
20,35,1,6,62
20,36,1,6,62
20,37,1,5,63
20,38,1,5,63
20,39,1,5,63
20,40,1,5,63
20,41,1,5,63
20,42,1,5,63
20,43,1,5,63
20,44,1,5,63
20,45,1,4,64
20,46,1,4,64
20,47,1,3,65
20,48,1,2,66
20,49,1,1,67
20,50,1,1,67
20,51,1,1,67
20,52,1,1,67
20,53,1,1,67
20,54,1,1,67
20,55,1,1,67
20,56,1,1,67
20,57,1,1,67
20,58,1,1,67
20,59,1,1,67
20,60,1,1,67
21,0,83,4,0
21,1,81,6,0
21,2,78,9,0
21,3,73,14,0
21,4,69,16,2
21,5,63,17,7
21,6,58,19,10
21,7,49,27,11
21,8,40,35,12
21,9,34,38,15
21,10,25,43,19
21,11,22,44,21
21,12,16,45,26
21,13,10,48,29
21,14,8,46,33
21,15,6,45,36
21,16,4,45,38
21,17,4,38,45
21,18,4,34,49
21,19,2,33,52
21,20,1,30,56
21,21,1,29,57
21,22,1,23,63
21,23,1,19,67
21,24,1,16,70
21,25,1,15,71
21,26,1,15,71
21,27,1,14,72
21,28,1,14,72
21,29,1,10,76
21,30,1,9,77
21,31,1,8,78
21,32,1,8,78
21,33,1,7,79
21,34,1,5,81
21,35,1,5,81
21,36,1,5,81
21,37,1,4,82
21,38,1,3,83
21,39,1,3,83
21,40,1,3,83
21,41,1,3,83
21,42,1,2,84
21,43,1,2,84
21,44,1,2,84
21,45,1,2,84
21,46,1,2,84
21,47,1,2,84
21,48,1,2,84
21,49,1,1,85
21,50,1,1,85
21,51,1,1,85
21,52,1,1,85
21,53,1,1,85
21,54,1,0,86
21,55,1,0,86
21,56,1,0,86
21,57,1,0,86
21,58,1,0,86
21,59,1,0,86
21,60,1,0,86
22,0,64,3,0
22,1,63,4,0
22,2,61,6,0
22,3,57,9,1
22,4,51,15,1
22,5,42,21,4
22,6,34,27,6
22,7,30,29,8
22,8,25,33,9
22,9,21,35,11
22,10,15,35,17
22,11,11,32,24
22,12,10,30,27
22,13,7,30,30
22,14,6,27,34
22,15,4,26,37
22,16,3,23,41
22,17,2,21,44
22,18,2,18,47
22,19,2,13,52
22,20,1,13,53
22,21,0,14,53
22,22,0,12,55
22,23,0,11,56
22,24,0,9,58
22,25,0,8,59
22,26,0,8,59
22,27,0,8,59
22,28,0,7,60
22,29,0,7,60
22,30,0,7,60
22,31,0,6,61
22,32,0,6,61
22,33,0,5,62
22,34,0,4,63
22,35,0,4,63
22,36,0,2,65
22,37,0,2,65
22,38,0,2,65
22,39,0,2,65
22,40,0,2,65
22,41,0,2,65
22,42,0,2,65
22,43,0,2,65
22,44,0,2,65
22,45,0,2,65
22,46,0,2,65
22,47,0,2,65
22,48,0,2,65
22,49,0,2,65
22,50,0,2,65
22,51,0,2,65
22,52,0,1,66
22,53,0,1,66
22,54,0,1,66
22,55,0,1,66
